file_name,start_time,end_time,phoneme,word,preceding_phone,following_phone,f1_10,f1_20,f1_30,f1_40,f1_50,f1_60,f1_70,f1_80,f1_90,f2_10,f2_20,f2_30,f2_40,f2_50,f2_60,f2_70,f2_80,f2_90,f3_10,f3_20,f3_30,f3_40,f3_50,f3_60,f3_70,f3_80,f3_90,f4_10,f4_20,f4_30,f4_40,f4_50,f4_60,f4_70,f4_80,f4_90,f5_10,f5_20,f5_30,f5_40,f5_50,f5_60,f5_70,f5_80,f5_90,bw1_10,bw1_20,bw1_30,bw1_40,bw1_50,bw1_60,bw1_70,bw1_80,bw1_90,bw2_10,bw2_20,bw2_30,bw2_40,bw2_50,bw2_60,bw2_70,bw2_80,bw2_90,bw3_10,bw3_20,bw3_30,bw3_40,bw3_50,bw3_60,bw3_70,bw3_80,bw3_90,bw4_10,bw4_20,bw4_30,bw4_40,bw4_50,bw4_60,bw4_70,bw4_80,bw4_90,bw5_10,bw5_20,bw5_30,bw5_40,bw5_50,bw5_60,bw5_70,bw5_80,bw5_90
bco_prodShadow0_baka2,0.6264000000,0.7861000000,b,,boundary,a,638.6207,328.1562,574.6320,63.5617,400.4449,212.2002,209.5618,165.8871,1178.3403,1724.6666,1072.4723,1669.3566,1135.4390,1822.4116,1828.8458,1826.1735,1733.8433,2473.7697,2795.6176,2083.4250,3054.6985,2163.7791,2631.6763,2749.5004,2054.5126,2531.9584,2730.5191,4075.9213,3491.2350,4339.0991,3765.5396,4036.7272,4144.2144,3749.4541,3871.7702,4057.5124,4612.5746,4672.4662,,4877.4318,,,4975.9374,,,679.3873,1228.1522,597.7120,605.2995,900.3191,279.9653,196.2995,364.9137,816.9859,563.6291,772.4655,216.2216,699.2904,811.0892,943.4375,1559.3338,781.5802,1567.8574,336.6063,31.8089,649.6390,221.8455,1081.3172,1160.9453,639.5986,1109.1839,797.8192,947.5920,1375.9442,645.3328,722.8138,720.3630,1210.7229,926.3545,1104.8164,672.1878,961.1703,1034.4479,,742.2333,,,875.7993,,
bco_prodShadow0_baka2,0.7861000000,0.9100000000,a,,b,k,729.0100,787.6882,862.5310,866.0337,856.9279,844.3066,854.1410,854.9076,860.1959,1274.2803,1267.1996,1268.9578,1265.7507,1287.9027,1302.1342,1338.3816,1389.6536,1442.1906,2365.5109,2365.3405,2386.1448,2401.2875,2415.4654,2420.8774,2437.5489,2348.8666,2273.3512,3068.9452,2818.1801,3048.2067,3177.5113,3546.5390,3554.9086,3521.1548,3245.6994,3321.4765,4525.0760,4533.9893,4476.0535,4470.1184,4537.8712,4614.6136,4675.4448,4685.8826,4752.3537,132.3230,139.2665,173.2285,156.9233,143.5128,134.7561,151.4005,227.1738,301.6822,199.1975,197.4781,233.7380,196.5839,198.4499,208.0384,223.5658,209.7105,165.8261,80.7906,78.6739,70.5779,66.0619,62.2442,67.9976,119.7388,148.9630,240.1193,663.3004,526.9772,952.0397,1137.6682,1065.1419,856.9631,596.2604,425.7442,202.5776,470.5437,252.5089,375.9558,385.3576,330.2018,208.1233,145.3715,187.0288,67.9979
bco_prodShadow0_baka2,0.9100000000,1.0500000000,k,,a,a,1012.2386,1075.8129,1286.3492,1264.5703,1127.8446,1243.3124,1559.5809,1112.3314,763.7778,1601.6015,2231.1511,2205.0828,2464.5879,2234.9891,2223.6662,2087.3849,1635.5611,1758.2961,2355.1248,2570.0383,3540.2042,3154.7133,3273.0207,3397.3845,3256.7960,2467.8794,2324.9803,3954.8881,4407.9702,4792.6690,4624.2963,4413.6590,4377.2409,4067.8790,3643.7879,3724.0643,4798.4365,,,,,,,4842.4470,4663.7765,536.8632,758.3024,787.1527,599.3483,360.9381,484.9490,402.2046,857.8504,859.4545,219.9527,813.5526,661.6066,1330.1385,379.7552,590.5199,1175.6670,171.1275,341.5717,474.6825,2266.8005,1537.9863,2066.2834,701.3569,798.7726,1675.8534,765.2935,789.7521,503.2294,632.2280,552.2981,1032.8981,889.6419,1032.2039,776.8441,344.0385,355.7277,642.7887,,,,,,,405.3949,292.3661
bco_prodShadow0_baka2,1.0500000000,1.1411000000,a,,k,boundary,745.0391,724.8374,698.6616,666.3420,726.9025,740.7895,887.8916,804.5059,773.9037,1624.5797,1558.9689,1477.0012,1480.7699,1435.2882,1446.1049,1444.2717,1456.8992,1430.2465,2625.5879,2581.3703,2622.8302,2309.1299,2499.5950,2618.3598,2612.7803,2490.5709,2518.8524,3582.8764,3495.5512,3353.0866,3319.5985,3314.3413,3314.5623,3424.0446,3708.1253,3422.6222,4099.7420,4556.5761,4782.1473,4777.1121,4851.9520,4829.5784,4843.5246,4895.8175,4849.7611,277.4652,186.7864,101.7881,356.0962,251.2824,134.4808,499.3360,233.7151,220.3289,236.7693,154.0649,104.8946,75.1515,130.7775,108.3069,174.9146,243.8036,211.6433,822.8529,641.4463,540.3329,553.3591,575.9396,558.6710,464.6658,562.3560,917.6841,249.7340,200.0251,136.9921,137.2707,434.1126,341.4805,648.8525,735.9117,567.2700,1444.0784,674.6291,206.9833,98.2526,161.1896,284.8204,152.7601,170.0116,287.3960
bco_prodShadow0_bala,0.4887000000,0.7039000000,b,,boundary,a,180.3550,675.9277,1065.8023,1081.6797,1119.9032,827.9241,826.2644,766.5546,600.0729,1089.0341,1830.5047,2466.8876,2260.5438,2488.2941,2159.1869,2311.4971,2036.9540,1416.0222,2251.8170,3153.8185,3641.3767,3609.5660,3888.4109,3594.1407,3598.9492,3628.9418,2960.2930,3706.1282,4377.9174,5129.8513,4932.5580,4638.9795,4888.9484,4858.0401,4936.5038,4131.2213,4836.7745,,,,,,,,4960.7334,419.1652,376.7742,431.4963,562.5754,632.8722,596.9318,636.1762,968.0705,378.9596,163.6023,306.4300,1091.5027,690.1544,848.2912,643.9374,897.2578,931.3687,399.0716,109.0858,419.7453,806.6520,581.3668,1070.9709,1042.0786,824.7509,984.7114,445.4640,337.0603,420.3638,1319.3069,552.7836,925.4705,1232.1940,836.3888,886.7153,632.0609,412.5822,,,,,,,,1142.6216
bco_prodShadow0_bala,0.7039000000,0.8400000000,a,,b,l,742.0507,764.2127,770.1549,784.4877,803.9918,809.4029,793.6524,761.8541,691.6900,1176.3589,1170.6155,1174.3298,1184.3436,1211.3885,1232.2119,1270.4454,1314.0439,1330.6440,2542.2308,2556.3708,2551.0397,2561.2058,2589.3450,2593.3472,2602.0676,2614.8280,2609.8620,2806.6552,2807.8290,2814.2720,2803.8546,2809.5091,2828.9811,2860.4166,3064.3704,2893.5181,4530.0874,4469.6387,4557.9377,4555.2813,4493.6738,4422.6908,4424.8846,4505.6121,4613.5532,90.2759,93.8537,80.9794,105.8169,119.6592,105.7385,85.3285,81.7780,86.0017,78.4583,67.1060,58.5125,81.4514,95.6134,95.3143,92.2024,101.2389,111.6942,93.3817,103.9455,122.1612,157.8172,178.7240,181.9330,200.0660,121.1865,156.5593,239.8264,220.1890,166.6821,196.6236,341.6333,401.4969,445.1214,749.7745,528.5878,189.8204,262.3864,276.6934,275.6777,275.2010,478.9902,308.6213,328.5641,484.1743
bco_prodShadow0_bala,0.8400000000,0.9350000000,l,,a,a,473.0673,464.6973,450.4341,440.8619,451.0811,459.5064,471.3403,491.4090,572.2582,1343.9604,1360.6497,1364.8975,1365.4442,1365.7268,1356.9706,1330.6344,1337.9774,1333.6289,2590.5033,2574.4889,2558.8458,2547.0008,2534.5713,2532.2821,2534.1920,2531.3358,2544.0290,3132.3205,3694.4397,3765.3168,3696.1893,3871.0686,3896.2579,3739.4981,3454.5343,2984.6131,4538.7242,,4395.2570,4217.5231,,,,,4549.2788,112.7334,120.0567,90.2457,71.4134,111.6113,110.9009,88.1479,76.8736,112.7160,114.7912,128.6657,99.6621,86.8158,106.4556,129.3608,122.5298,145.4934,125.1954,48.4772,34.1642,37.9217,37.4653,35.3572,34.8002,25.4126,38.0078,78.8924,1163.3095,941.4554,1128.5754,1144.3979,333.1878,472.8685,824.6905,1088.7749,728.0118,771.4326,,1094.7253,780.5022,,,,,1227.0190
bco_prodShadow0_bala,0.9350000000,1.0674000000,a,,l,boundary,807.1264,816.8063,837.8603,899.7786,868.7049,873.6482,839.6622,870.9831,902.0336,1390.5024,1385.0487,1384.2832,1403.6524,1398.7465,1441.5605,1425.4207,1460.0514,1442.3028,2566.0295,2590.7452,2598.2563,2616.3643,2583.1216,2604.3260,2532.0053,2567.9169,2479.7158,3023.8691,3166.4559,3367.9360,3830.4441,3724.3338,3850.5314,3535.9391,3400.5272,3397.2262,4632.3201,4575.9096,4616.1582,4729.7291,4697.9097,4904.5806,4903.5048,4920.4706,4980.6924,93.1942,66.2851,60.9975,192.3152,147.8162,85.1536,63.3815,211.6536,121.0813,142.0941,100.7230,92.7695,89.9267,101.4864,88.1317,27.7802,90.6718,63.4843,146.1587,130.3333,138.7237,115.6097,105.5222,112.0351,85.2128,108.1443,143.7589,368.8227,453.7279,424.5780,398.7613,403.3118,938.2358,1061.1091,2014.9432,596.8143,261.6367,471.1645,535.9362,390.5505,700.6998,351.5137,183.6141,207.9252,126.0800
bco_prodShadow0_bala1,0.7256000000,0.8738000000,b,,boundary,a,233.5530,316.5892,235.4431,242.9532,296.3542,207.5685,188.3032,202.3175,620.0615,1594.3493,1889.3049,1933.8535,1768.7403,1936.8692,605.3008,1755.7101,1833.2985,1412.4928,2430.7673,2973.7719,3311.0752,3131.0141,3144.9367,2244.0689,2735.6609,2369.0166,2401.4893,3743.9232,4396.1297,4181.5189,4237.1492,4216.3772,3396.8406,3888.2049,3665.5413,3316.9415,4780.2555,,,,4451.8349,4969.7897,,4720.5788,4571.2759,240.1946,1027.8178,317.6113,272.6073,672.6114,296.0649,295.0949,287.1766,105.2621,1495.6641,692.7751,576.5180,710.7956,597.1725,7496.4355,840.5891,1445.2979,1266.5632,685.2401,830.3405,956.9806,674.6240,971.2725,369.1344,1099.5872,727.8726,432.3024,798.5324,1077.8514,1264.6521,862.1226,1529.0788,743.8037,626.4337,1122.6537,450.8679,718.4596,,,,1249.3882,978.3917,,738.0130,227.0157
bco_prodShadow0_bala1,0.8738000000,1.0000000000,a,,b,l,741.4378,768.1901,774.3747,793.6624,794.2395,777.6084,759.4996,727.2853,661.1917,1326.4547,1307.8783,1280.4687,1282.3936,1290.2875,1288.7610,1309.4067,1323.4698,1322.8951,2423.9690,2422.7111,2428.7958,2467.2161,2452.4966,2463.1476,2487.7095,2542.1235,2545.7775,3068.1824,2980.1590,2793.5465,2960.0164,2822.1204,2874.3326,3093.4071,3732.2184,2963.5823,4205.4012,4377.9078,4493.7064,4468.8811,4474.6049,4455.5433,4329.3006,4866.8307,4592.0064,81.2391,92.5654,73.0781,104.2121,107.9873,81.6662,75.7453,78.3315,56.2264,189.1663,184.9023,116.6068,118.9352,145.4723,124.3404,136.1232,137.1632,110.1829,66.7605,77.2491,118.3746,83.8049,103.9711,109.0541,104.6831,106.0546,151.1736,844.6729,810.5831,1005.1423,849.2703,516.2500,703.7101,787.1845,943.5919,615.9695,471.2614,477.9767,186.1093,189.7230,337.8680,194.9551,438.6507,1810.6992,681.7637
bco_prodShadow0_bala1,1.0000000000,1.0900000000,l,,a,a,439.9378,443.3266,445.3232,448.4495,444.5456,439.3740,436.5202,434.2897,483.9251,1298.4386,1319.8287,1363.8926,1381.8251,1373.4625,1349.5217,1357.1244,1397.9836,1424.6634,2508.0339,2495.0557,2948.9239,2887.0226,2844.9662,2940.8482,2931.9802,2890.4400,2548.4187,3540.3743,3509.6788,3315.9714,3694.5930,3666.0399,3826.6895,3831.3444,3699.9828,3644.1259,4434.8890,4424.7184,4210.6005,3891.6799,3961.5327,4276.3757,4881.9379,4858.2411,4450.4696,74.6755,75.0477,77.0958,87.5361,84.5729,68.8440,67.0029,92.4512,121.1113,245.8812,182.2233,150.7188,182.0513,187.8876,166.3470,210.9729,269.7817,389.6908,251.7975,524.5019,737.1129,548.7787,584.4800,524.7772,471.4885,488.2694,263.8475,517.6579,438.0957,951.3923,852.0125,473.1559,486.9498,452.8881,484.6897,437.7164,661.6036,847.1831,1685.8216,2386.7768,2000.7652,2923.1725,2953.6518,2180.9894,1209.8458
bco_prodShadow0_bala1,1.0900000000,1.2267000000,a,,l,boundary,680.8804,739.8410,839.3094,867.4575,804.8989,878.7761,886.9594,852.7862,836.8909,1470.0907,1412.0764,1472.7920,1502.8504,1415.5606,1477.2559,1505.0473,1488.9711,1493.0206,2511.5708,2527.6334,2560.0752,2439.9182,2475.0973,2471.1914,2377.4039,2470.3451,2599.9562,3911.8771,3540.1213,3680.9711,3853.6486,3443.0185,3387.3157,3346.0102,3586.2015,3628.8655,4754.7180,4738.6440,4815.6349,4875.5640,4872.0643,4861.8401,4879.1307,5023.4266,5092.2454,61.8734,60.7357,109.2422,88.8004,153.4377,281.9979,153.2332,176.2700,146.4824,93.6194,120.7102,152.0156,96.5233,165.5514,156.5982,83.7855,71.4674,36.9186,187.5457,240.6522,256.4168,148.1387,333.2109,187.2824,173.8802,144.9260,119.4522,367.8627,587.0924,342.7575,640.3795,879.9250,1692.6972,931.7187,949.5055,987.1247,298.5691,327.4917,342.1064,148.4090,367.1819,178.5445,291.3725,410.2762,828.7327
bco_prodShadow0_bala2,0.5385000000,0.7200000000,b,,boundary,a,276.7834,516.5130,203.2050,191.8341,190.8855,128.9637,2007.0884,236.2441,636.4761,1425.7579,2166.4137,1655.3388,1465.6546,1665.3406,1893.7637,3130.6622,1704.0688,1300.7843,2454.3939,3729.3676,2162.9995,2287.6811,2593.5663,2671.9125,4197.1711,2975.0031,2493.7182,3847.9542,4788.9445,3826.8444,3716.3750,3698.6790,4023.3016,,4003.1228,3435.0190,5322.0153,,,4984.7811,4988.7370,,,,4674.8841,534.8790,736.8987,245.6804,228.0507,143.3845,427.5368,437.7529,326.3069,80.4714,1059.8313,391.2673,2042.0084,1156.2503,526.9034,992.8495,893.3590,706.1062,585.7148,397.6207,180.6188,440.5909,483.8266,545.7711,1009.3198,732.8731,561.6694,168.6589,598.0143,4892.3082,535.5518,377.2850,586.0660,650.7854,,915.4168,522.2490,998.5869,,,680.8019,748.9382,,,,717.0181
bco_prodShadow0_bala2,0.7200000000,0.8300000000,a,,b,l,747.0933,762.1155,768.9080,797.4072,792.2015,778.7974,775.8205,782.0123,694.9521,1238.8782,1232.1326,1220.7887,1231.3829,1248.4315,1273.9774,1341.3283,1626.2328,1400.2401,2473.8574,2496.6676,2488.0238,2492.8319,2498.6061,2523.5730,2514.7146,2372.0547,2599.8162,3324.9526,3468.0651,3735.5127,3214.4214,3507.9642,3146.8327,3402.8965,3540.5881,3768.8841,4501.1929,4503.6757,4479.1144,4490.5365,4421.8929,4458.7891,4426.3002,4771.7986,5142.6170,52.0283,73.3363,79.4782,86.3100,84.0292,71.3666,69.9648,115.4809,111.8174,162.4944,131.8252,92.2497,155.6195,147.7307,113.6977,155.6048,603.3088,274.4266,72.6475,91.3469,89.3396,92.3423,82.0280,106.1742,135.2513,285.4940,106.4137,879.3902,1012.3060,618.3142,1031.1837,991.2200,1131.7886,1116.9319,1074.2125,1219.5814,282.7585,226.6435,170.4623,204.1120,265.6562,233.8537,317.5705,1337.0065,1091.1516
bco_prodShadow0_bala2,0.8300000000,0.9400000000,l,,a,a,436.2214,429.5044,408.9818,401.9616,404.6221,406.3803,442.8991,474.5030,602.8157,1374.3829,1372.1115,1394.0225,1364.7013,1354.0349,1409.6100,1415.2799,1438.2992,1451.7955,2498.7854,2486.5088,2482.1848,2491.6890,2468.4988,2465.3832,2469.6746,2479.5886,2526.1827,3571.4880,3570.6411,3552.4491,3708.4050,3550.9832,3724.3846,3737.9194,3629.1806,3263.9181,4847.6853,,,5062.8495,4836.2364,4964.1785,4888.2225,4850.7299,4885.9915,152.7701,122.5337,101.7999,74.8153,47.7249,36.5054,48.3883,58.9391,102.2238,131.2562,108.6336,123.3886,187.1046,169.0287,182.7039,180.4273,111.9453,147.4697,50.6829,92.2402,89.2106,98.4912,124.2477,60.5847,59.5691,68.0012,310.0592,621.6842,482.1318,434.6667,381.5291,636.4600,310.8032,321.8599,564.4605,830.7964,1134.6535,,,1862.3530,796.5654,748.9937,403.4804,752.9569,828.5142
bco_prodShadow0_bala2,0.9400000000,1.1000000000,a,,l,boundary,744.7883,813.7854,763.6149,908.9036,817.4454,801.1580,831.0446,716.4152,707.8265,1442.6521,1472.4309,1325.7050,1471.5185,1395.0918,1489.0220,1463.3369,1500.6891,1443.0184,2445.9798,2578.2417,2401.0560,2481.7689,2477.5331,2443.1350,2568.3888,2580.9765,2796.2069,3513.9196,3564.3032,3235.1469,3375.1435,3225.9794,3314.5661,3751.3975,3571.0811,3615.8372,4727.4609,4775.2906,4813.6526,4831.1565,4899.9191,4882.2990,4998.2134,4928.8596,5045.3736,123.5887,103.8324,122.0761,183.6175,214.4203,276.2882,143.7363,93.2642,239.7930,194.8314,117.5085,232.7342,159.1601,101.7768,153.2630,72.9121,171.4747,155.1223,312.3195,203.0794,329.5614,261.6337,82.4443,163.6369,144.7621,270.5753,649.3529,758.3977,639.4982,266.6046,604.1992,573.5584,435.7134,679.6180,456.3294,1058.3964,222.1804,135.6275,101.6971,182.6730,251.3874,238.6502,767.2149,682.0085,1123.8037
bco_prodShadow0_bola,0.9000000000,1.1100000000,b,,boundary,o,365.3610,1606.0636,996.1918,206.8271,333.0916,208.1048,204.8117,1198.3932,452.6115,2166.2850,2894.2145,2104.6093,1380.4462,1468.3525,2078.5153,2192.2509,2552.7858,1833.3067,3411.8483,4243.8525,3321.1815,2253.9015,2910.6737,2496.1438,3005.1311,3841.6847,2743.6347,4936.6511,,3760.8502,3637.4597,4270.6735,4183.1845,4300.5983,4176.9101,3535.2933,,,5093.0263,4832.8324,4964.6535,,,,4834.3053,544.4594,551.6129,373.9263,165.7800,544.8890,297.6416,381.4247,942.5057,422.7108,394.2327,722.4922,1654.7329,1278.7668,615.9216,2682.4580,1061.6329,604.3936,775.3321,724.3710,1164.3187,632.6864,559.6123,502.0183,1186.1918,1712.4650,785.7000,860.4921,689.1914,,784.3956,487.8147,545.8076,1072.1518,550.8021,1083.0232,1121.0390,,,822.4730,421.1135,437.2592,,,,991.5376
bco_prodShadow0_bola,1.1100000000,1.2400000000,o,,b,l,625.7163,640.5308,615.1088,572.5892,545.1170,527.4665,509.1712,505.8882,486.2917,696.6595,667.2630,704.5518,742.2702,796.3376,854.1620,944.6409,1042.9572,1145.4805,2560.0907,2562.1966,2580.8767,2566.1020,2561.7142,2568.8172,2470.1513,2383.8205,2255.9133,3235.8600,3261.6394,3223.0610,3202.7537,3158.3538,3172.1296,3075.7558,2870.7397,2771.2391,4395.8141,4351.5070,4575.1690,4446.9652,4452.7456,4576.5770,4690.7230,4648.9472,4683.1637,156.3923,155.6857,145.6076,203.7829,177.2710,135.9261,61.5819,56.3752,76.0856,848.8231,888.1954,804.4643,345.5253,256.1585,195.6737,105.1908,48.0739,70.0258,74.9243,59.4577,57.2606,44.0223,46.5364,60.9683,60.0105,83.7216,105.7919,207.0700,181.6968,204.9844,179.2591,201.6693,221.9357,197.3418,179.8854,94.4754,1562.5725,1377.6049,1788.9730,1238.6694,811.2728,773.4686,432.5795,119.6464,93.6775
bco_prodShadow0_bola,1.2400000000,1.3200000000,l,,o,a,412.8086,390.4935,370.6951,375.9171,368.4640,366.3254,367.6170,390.1509,477.0253,1317.2631,1350.9309,1362.4983,1371.5676,1382.8398,1387.4432,1353.7312,1333.8242,1361.3630,2342.2518,2431.6136,2468.9855,2484.4715,2516.3388,2536.0646,2522.5691,2483.4089,2491.3837,2974.2092,3195.1020,3279.3310,3309.3000,3310.8858,3337.2632,3280.6925,3152.0889,3061.5919,4859.3306,4841.1810,5056.1127,5110.4597,5422.1082,,5093.7649,5009.5291,4985.7265,226.8336,168.6774,146.6993,124.3561,117.2862,87.4782,64.7617,70.1618,92.5178,172.9636,147.9849,121.0583,112.2268,116.8510,134.6243,145.9421,133.2186,116.1561,288.8712,133.7963,59.7701,40.7785,24.6966,19.6278,44.2638,94.7554,136.5266,426.1012,276.1593,116.5814,72.0316,68.2851,76.0213,323.8423,466.2568,453.6581,673.7945,650.9618,1256.6068,1018.1908,1162.7505,,983.7160,564.8626,485.3049
bco_prodShadow0_bola,1.3200000000,1.4811000000,a,,l,boundary,646.9141,732.5950,795.9093,794.0017,862.9512,817.2352,825.4548,806.6641,804.1756,1416.9708,1345.7008,1436.2073,1470.0714,1449.3201,1446.0807,1519.0452,1474.4654,1497.4946,2518.1131,2535.6125,2544.8912,2547.2189,2511.2619,2494.3158,2492.9089,2440.0430,2425.2955,3597.5366,3658.4588,3702.9468,3676.0512,3819.4210,3716.7467,3737.3417,3774.0935,3616.8577,4750.0178,4759.9508,4765.4855,4456.4827,4778.3258,4874.7403,4877.4617,4780.4879,4794.0053,109.3323,80.5002,91.5831,159.2910,272.4793,582.4205,126.1828,140.3769,51.9941,52.4873,127.8149,175.0559,226.9289,74.6121,243.5950,273.0307,197.2271,95.6565,118.0357,100.0296,75.9604,115.0510,92.8953,164.0100,109.0459,93.2311,248.7613,871.3776,1431.2995,212.2638,719.6822,784.3880,1496.6523,1575.7508,1008.8618,573.7700,323.3744,352.4887,254.0448,789.0280,575.7613,331.7491,432.5436,355.3918,353.1974
bco_prodShadow0_bola1,0.5809000000,0.7600000000,b,,boundary,o,200.3376,220.2788,215.3833,183.9008,186.1999,1303.8268,258.5514,237.3438,774.0950,1586.2080,1870.5433,1438.0783,2024.9563,1629.1951,2680.0603,2031.4216,2174.8192,2205.5660,2766.9265,3179.1741,2453.4299,3269.2792,2674.7846,3775.2619,3124.7372,3174.5162,3201.7013,4036.9811,4180.7496,3763.1006,4560.3696,3634.7589,,3701.2444,4620.6812,4258.3936,,,4932.3417,,5006.5046,,4994.5461,,,203.7685,293.5073,218.7384,375.3509,189.0296,712.7642,887.0055,358.7682,575.3930,739.8410,695.1379,1195.6841,494.0627,376.0017,628.7871,567.7341,526.5536,863.1500,913.8540,750.6952,584.2861,583.6602,573.2466,1107.5595,1151.0359,724.4688,458.4522,830.6248,1267.6685,504.0461,917.6677,476.4306,,1303.8201,929.3442,441.5690,,,825.5122,,579.6649,,1010.3365,,
bco_prodShadow0_bola1,0.7600000000,0.8900000000,o,,b,l,535.7592,538.5778,522.6746,530.0763,528.9311,528.4960,526.3121,522.7525,495.0640,837.5836,810.2251,790.8901,782.0866,787.0689,841.0056,931.1904,1044.9090,1176.9247,2571.8537,2604.8254,2617.1618,2643.4039,2641.7813,2583.6376,2570.8494,2510.8898,2165.1155,3000.9113,2984.8622,2995.1669,3069.8545,3088.8864,3089.3626,3187.0075,3170.4338,3223.6329,4544.4987,4530.6048,4571.7697,4551.8230,4542.2062,4498.6859,4409.7378,4465.3541,4504.5994,148.4983,148.0496,117.5439,142.2028,139.2384,136.8666,138.6824,101.7954,97.4745,134.1082,157.4251,115.3334,148.8678,169.8040,186.6196,132.2589,142.8521,193.2264,51.1010,52.3484,32.0504,30.1982,39.0064,49.6783,49.1732,222.2098,157.5592,196.6756,198.8155,160.0783,157.7072,143.0328,161.5541,181.4000,254.3197,431.4723,44.6024,61.9645,39.4413,101.9738,133.9859,325.6820,764.0954,455.6537,178.1881
bco_prodShadow0_bola1,0.8900000000,0.9598000000,l,,o,a,397.5705,384.2561,366.7299,357.9921,355.5757,350.4305,348.6959,346.6511,389.4043,1415.2580,1343.5342,1342.3516,1345.5617,1347.3945,1369.3652,1364.7592,1398.4580,1340.0244,2211.3184,2316.5422,2363.2392,2392.6069,2427.9768,2460.5329,2492.8457,2502.6776,2501.8649,2721.2533,3082.6799,3231.2534,3346.7364,3384.2722,3432.8235,3455.2390,3405.3500,3529.3629,4621.6366,4778.5911,4749.5777,4712.5782,4702.9985,4698.9505,4685.0650,4779.2041,4839.0433,232.9112,137.3194,94.5134,71.2891,69.5235,81.0691,58.1127,58.1082,82.7069,611.7357,338.8077,252.7635,232.2468,229.7738,196.7356,148.7775,287.8491,305.3773,525.5056,182.8824,113.5657,81.2383,59.9028,44.2634,32.4092,27.0682,45.6868,891.3116,679.8676,455.9588,372.1109,546.7774,422.8974,248.7164,380.6872,641.1780,305.7798,678.5959,535.5385,474.1281,523.9233,455.6057,415.7654,787.6865,1140.8872
bco_prodShadow0_bola1,0.9598000000,1.1339000000,a,,l,boundary,683.2058,715.0070,765.3814,792.6080,838.5162,868.4569,867.6783,727.3253,705.8304,1410.6800,1372.6204,1342.5515,1388.6327,1403.7927,1398.4674,1471.8850,1452.4044,1512.6531,2543.2126,2657.3405,2514.9511,2566.4979,2484.5424,2481.7755,2438.4724,2518.0832,2592.0561,3256.3755,3417.0764,3326.9126,3719.9322,3362.6278,3289.5448,3390.2234,3651.8750,3592.3359,4539.2800,4522.5277,4696.2138,4728.8750,4787.9128,4724.8901,4831.8679,4793.0232,4901.9845,130.0967,124.7305,114.2163,119.8460,152.4638,142.8746,226.8885,84.0055,162.4204,171.0622,185.4309,97.6413,141.5390,121.4314,73.9022,165.7263,133.3431,59.7515,167.0775,286.0314,156.3446,140.1790,128.8195,161.4619,220.4172,75.6794,203.0277,518.1169,576.7090,751.2792,1071.3874,247.7258,1906.8902,749.2677,911.4010,387.9688,184.2365,357.4512,163.9944,115.7152,132.7343,339.7153,227.0674,469.3831,441.7961
bco_prodShadow0_bola2,0.6257000000,0.8400000000,b,,boundary,o,997.5183,862.6067,589.8267,190.8180,192.0299,170.7720,195.4720,210.7931,887.3656,2263.9413,2263.2817,2164.1578,1830.3710,1820.7735,886.6051,1475.0000,1606.5710,2322.5455,3731.7862,3792.3887,3346.8388,2799.0512,2545.2798,2223.7677,2570.3531,2434.3737,2870.6456,4828.6202,4633.5015,4696.9236,3732.9695,3618.5274,3555.8625,3963.3051,3734.7717,4000.3421,,,,5069.8637,4928.9658,4966.0315,4911.7692,4956.8211,,533.8195,427.9337,1018.2991,215.3951,217.2440,434.3568,312.9195,181.4946,835.3149,569.9069,564.2329,426.5039,725.6354,525.3220,3247.2639,1031.5101,1475.9072,1333.4726,627.1623,862.7599,812.7223,1258.7729,1711.7865,1122.9501,603.8471,1181.1537,806.2012,622.9550,860.7401,801.6060,1015.2074,779.2854,853.9051,1275.5359,763.5091,646.5496,,,,1117.5001,844.8585,808.6719,1347.4272,1225.9901,
bco_prodShadow0_bola2,0.8400000000,0.9600000000,o,,b,l,523.9439,520.3937,524.0895,553.8847,548.5456,542.3067,525.7547,530.2377,513.1809,805.1928,797.0493,779.9838,783.7932,816.9790,881.1049,938.3854,1047.5422,1155.7467,2519.4742,2544.9567,2575.1564,2579.7333,2560.6409,2568.1687,2572.4305,2371.9607,2270.4268,2949.3799,2983.8482,2968.6875,3016.9152,3063.7122,3131.7624,3185.8748,3311.0900,2762.5708,4356.7747,4463.2298,4319.3769,4465.0977,4527.8857,4563.2211,4640.8812,4562.0933,4628.7405,136.5627,128.8613,145.1229,169.6749,173.6351,138.6226,88.3830,85.3210,91.4378,161.1001,140.9656,163.9939,306.1014,262.1485,246.0698,95.6663,156.7467,297.2718,33.8806,33.4053,37.9658,36.2398,34.8519,43.7865,69.3491,105.6672,171.6255,213.2210,240.4895,222.4359,197.1559,196.7110,218.6140,305.5444,468.8580,339.1508,353.4352,338.0303,378.4531,418.2937,865.3763,1073.4053,679.2562,371.5599,296.4176
