file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
jal_prodShadow3_taka,0.0,1.028,jal,-49.069226903822816,-49.91172695159912,2.81028965826098,12.844295421103503
lmw_prodShadow3_ada,0.0,1.067,lmw,-49.43508597400701,-48.94851811726888,2.7854176843235274,15.126852695003851
lmw_prodShadow3_caca2,0.0,1.006,lmw,-47.11781114634901,-51.784523010253906,2.7743658560214537,14.186552821272281
ems_prodShadow3_kaka2,0.0,0.8966666666666666,ems,-52.92300347222222,-55.95974349975586,2.6996680023944113,5.411164516549498
ems_prodShadow3_kaka1,0.0,1.2035147392290249,ems,-50.70315755208333,-57.34879779815674,2.6996669629063352,7.740769992331458
ems_prodShadow3_kaka,0.0,1.028,ems,-51.77791262135922,-60.43332862854004,2.6996669629063352,7.198082149694127
blr_prodShadow3_daka2,0.0,1.02,blr,-56.637886795343135,-57.17731189727783,2.6908383709674353,14.34695974597766
jmt_prodShadow3_paka,0.0,1.006,jmt,-49.377161007116335,-49.00148677825928,2.6826999649375534,4.528029085549672
ems_prodShadow3_gota1,0.0,1.072,ems,-55.49972619742991,-53.860565185546875,2.63005312049531,4.80451492379577
lmw_prodShadow3_kaka1,0.0,1.0566666666666666,lmw,-49.624502505896224,-51.34054374694824,2.607163619957669,12.293456255772714
lmw_prodShadow3_bala,0.0,1.203,lmw,-46.02613932291667,-46.407466888427734,2.607163619957669,12.975178810023875
ems_prodShadow3_bala1,0.0,1.1158503401360544,ems,-52.92808314732143,-52.16856384277344,2.60716262335373,10.51104946897765
jkw_prodShadow3_gota2,0.0,1.093922902494331,jkw,-58.01107368119266,-65.65149021148682,2.576110681039353,8.31844673492607
jkw_prodShadow3_caca,0.0,0.94,jkw,-55.710054438164896,-56.607985496520996,2.532245960041585,11.653197755546312
blr_prodShadow3_eda1,0.0,1.028,blr,-49.8862541717233,-49.59173583984375,2.4399613838938845,16.342437271813832
lmw_prodShadow3_eda2,0.0,1.269,lmw,-45.188718780757874,-41.82974116007487,2.4399613838938845,16.98922188861338
lmw_prodShadow3_paka1,0.0,0.962,lmw,-48.513081868489586,-47.52459144592285,2.4399613838938845,9.21610317418353
mam_prodShadow3_ada2,0.0,0.8966893424036281,mam,-52.532948133680556,-54.169534047444664,2.439960885591915,14.613060266086888
djv_prodShadow3_oba2,0.0,1.006,djv,-45.25696646813119,-56.534820556640625,2.4320154789538084,14.333125878274851
